title,year,link,price,city,date,views,is_verified_seller,is_from_dealer,is_official_dealer,mean_price,offer_price,generation,bodywork,engine_volume,mileage,transmission,drive,wheel,color,customs_clearance_in_kz,city_filter,price_numeric,engine_volume_num,brand,price_diff,is_bargain,car_age,price_per_year
Land rover range rover sport dynamic se,2022,https://kolesa.kz/a/show/216061083?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=330,99997000,Астана,30 апреля,1123,False,False,True,79103000.0,99 997 000 ₸,2022 - н.в. 3 поколение,Внедорожник,3 (бензин),1,Автомат,Полный привод,Слева,Серый,Да,all,99997000,3.0,Land,-20894000.0,No,4,19999400.0
Land rover range rover autobiography,2021,https://kolesa.kz/a/show/218473368?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=331,139273000,Павлодар,30 апреля,97,True,False,False,79103000.0,139 273 000 ₸,2021 - н.в. 5 поколение,Внедорожник,4.4 (бензин),20,Автомат,Полный привод,Слева,Золотистый металлик,Да,all,139273000,4.4,Land,-60170000.0,No,5,23212166.666666668
Bmw x5 m60i,2023,https://kolesa.kz/a/show/215220650?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=332,87889724,Алматы,30 апреля,2170,False,False,True,79103000.0,87 889 724 ₸,2023 - н.в. G05 рестайлинг,Кроссовер,4.4 (бензин),2,Автомат,Полный привод,Слева,Синий,Да,all,87889724,4.4,Bmw,-8786724.0,No,3,21972431.0
Bmw x5 xdrive 40i,2023,https://kolesa.kz/a/show/213365282?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=333,76744000,Караганда,30 апреля,171,False,False,True,65066000.0,76 744 000 ₸,2023 - н.в. G05 рестайлинг,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Серый металлик,Да,all,76744000,3.0,Bmw,-11678000.0,No,3,19186000.0
Cadillac escalade sport platinum,2024,https://kolesa.kz/a/show/211504348?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=334,90000000,Алматы,30 апреля,3788,True,False,False,100000000.0,90 000 000 ₸,2024 - н.в. 5 поколение рестайлинг,Внедорожник,6.2 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,90000000,6.2,Cadillac,10000000.0,Yes,2,30000000.0
Jeep wrangler rubicon 392,2017,https://kolesa.kz/a/show/213191155?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=335,60000000,Алматы,30 апреля,2723,True,False,False,79103000.0,60 000 000 ₸,2017 - н.в. JL,Внедорожник,6.4 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,60000000,6.4,Jeep,19103000.0,Yes,9,6000000.0
Mercedes-benz s 580 4matic,2026,https://kolesa.kz/a/show/215638254?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=336,128000000,Алматы,30 апреля,2446,False,False,True,79103000.0,128 000 000 ₸,2026 - н.в. W223 рестайлинг,Седан,4 (бензин),26,Автомат,Полный привод,Слева,Черный металлик,Да,all,128000000,4.0,Mercedes-benz,-48897000.0,No,0,128000000.0
Lexus gx 550 overtrail,2023,https://kolesa.kz/a/show/196945347?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=337,66190000,Астана,30 апреля,822,False,False,True,79103000.0,66 190 000 ₸,2023 - н.в. 3 поколение (J250),Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,66190000,3.5,Lexus,12913000.0,Yes,3,16547500.0
Mercedes-maybach s 580 4matic,2026,https://kolesa.kz/a/show/215823924?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=338,118000000,Алматы,30 апреля,1128,False,False,True,79103000.0,118 000 000 ₸,2026 - н.в. Z223 рестайлинг,Седан,4 (бензин),26,Автомат,Полный привод,Слева,Черный металлик,Да,all,118000000,4.0,Mercedes-maybach,-38897000.0,No,0,118000000.0
Mercedes-benz gle coupe 53 amg 4matic,2019,https://kolesa.kz/a/show/215517844?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=339,79600000,Атырау,30 апреля,196,False,False,True,79103000.0,79 600 000 ₸,2019 - н.в. C293,Кроссовер,3 (бензин),26,Автомат,Полный привод,Слева,Черный металлик,Да,all,79600000,3.0,Mercedes-benz,-497000.0,No,7,9950000.0
Cadillac escalade,2020,https://kolesa.kz/a/show/207826495?search_id=98af25d4bbe0c15f4015cce29f8891ad9c8ea72c&search_type=filter&advert_position=340,63700000,Алматы,30 апреля,443,False,True,False,61959000.0,63 700 000 ₸,2020 - н.в. 5 поколение,Внедорожник,6.2 (бензин),0,Автомат,Полный привод,Слева,Черный,Да,all,63700000,6.2,Cadillac,-1741000.0,No,6,9100000.0
Infiniti qx80 sensory,2024,https://kolesa.kz/a/show/210923474?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=344,69990000,Тараз,30 апреля,2088,False,False,True,79103000.0,69 990 000 ₸,2024 - н.в. Z63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,69990000,3.5,Infiniti,9113000.0,Yes,2,23330000.0
Mercedes-benz gle coupe 53 amg 4matic,2019,https://kolesa.kz/a/show/217110436?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=345,83175480,Алматы,30 апреля,579,False,False,True,79103000.0,83 175 480 ₸,2019 - н.в. C293,Кроссовер,3 (бензин),7,Автомат,Полный привод,Слева,Черный металлик,Да,all,83175480,3.0,Mercedes-benz,-4072480.0,No,7,10396935.0
Mercedes-maybach s 580 4matic,2021,https://kolesa.kz/a/show/198284718?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=346,140545000,Алматы,30 апреля,5234,True,False,False,79103000.0,140 545 000 ₸,2021 - н.в. Z223,Седан,4 (бензин),0,Автомат,Полный привод,Слева,Черный,Да,all,140545000,4.0,Mercedes-maybach,-61442000.0,No,5,23424166.666666668
Porsche cayenne v6,2023,https://kolesa.kz/a/show/214415325?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=347,88320000,Алматы,30 апреля,2160,False,False,True,79103000.0,88 320 000 ₸,2023 - н.в. 3 поколение рестайлинг,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Серый металлик,Да,all,88320000,3.0,Porsche,-9217000.0,No,3,22080000.0
Mercedes-benz gle 450 4matic,2019,https://kolesa.kz/a/show/209252314?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=348,60000000,Алматы,30 апреля,267,True,False,False,79103000.0,60 000 000 ₸,2019 - н.в. V167,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Белый,Да,all,60000000,3.0,Mercedes-benz,19103000.0,Yes,7,7500000.0
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/218069378?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=349,113500000,Алматы,30 апреля,752,False,False,False,79103000.0,113 500 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),4,Автомат,Полный привод,Слева,Черный,Нет,all,113500000,4.0,Mercedes-benz,-34397000.0,No,8,12611111.111111112
Lexus lx 700h luxury,2021,https://kolesa.kz/a/show/215318629?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=350,106200000,Алматы,30 апреля,5947,True,False,False,79103000.0,106 200 000 ₸,2021 - н.в. 4 поколение,Внедорожник,3.4 (бензин),0,Автомат,Полный привод,Слева,Черный,Нет,all,106200000,3.4,Lexus,-27097000.0,No,5,17700000.0
Dodge ram,2018,https://kolesa.kz/a/show/213093311?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=351,93999000,Алматы,30 апреля,8646,True,False,False,79103000.0,93 999 000 ₸,2018 - н.в. 5 поколение,Пикап,6.2 (бензин),0,Автомат,Полный привод,Слева,Оранжевый металлик,Да,all,93999000,6.2,Dodge,-14896000.0,No,8,10444333.333333334
Lexus lx 600,2021,https://kolesa.kz/a/show/217733690?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=352,85000000,Алматы,30 апреля,616,False,False,False,86302000.0,85 000 000 ₸,2021 - н.в. 4 поколение,Внедорожник,3.5 (бензин),8500,Автомат,Полный привод,Слева,Не указан,Да,all,85000000,3.5,Lexus,1302000.0,No,5,14166666.666666666
Genesis g90,2021,https://kolesa.kz/a/show/206975249?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=353,90905500,Астана,30 апреля,7449,False,False,True,79103000.0,90 905 500 ₸,2021 - н.в. 2 поколение,Седан,3.5 (бензин),0,Автомат,Полный привод,Слева,Черный,Да,all,90905500,3.5,Genesis,-11802500.0,No,5,15150916.666666666
Mercedes-benz gle coupe 450 amg 4matic,2019,https://kolesa.kz/a/show/209665846?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=354,69000000,Костанай,30 апреля,1013,False,False,True,79103000.0,69 000 000 ₸,2019 - н.в. C293,Кроссовер,3 (бензин),26,Автомат,Полный привод,Слева,Белый,Да,all,69000000,3.0,Mercedes-benz,10103000.0,Yes,7,8625000.0
Mercedes-benz gle 450 4matic,2019,https://kolesa.kz/a/show/208803945?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=355,70000000,Шымкент,30 апреля,510,False,False,True,79103000.0,70 000 000 ₸,2019 - н.в. V167,Кроссовер,3 (бензин),26,Автомат,Полный привод,Слева,Белый,Да,all,70000000,3.0,Mercedes-benz,9103000.0,Yes,7,8750000.0
Mercedes-benz gle coupe 450 amg 4matic,2019,https://kolesa.kz/a/show/215065858?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=356,66200000,Алматы,30 апреля,1873,False,False,True,79103000.0,66 200 000 ₸,2019 - н.в. C293,Кроссовер,3 (бензин),26,Автомат,Полный привод,Слева,Серый металлик,Да,all,66200000,3.0,Mercedes-benz,12903000.0,Yes,7,8275000.0
Land rover range rover sport dynamic se,2022,https://kolesa.kz/a/show/218041773?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=357,104171000,Алматы,30 апреля,237,True,False,False,79103000.0,104 171 000 ₸,2022 - н.в. 3 поколение,Внедорожник,3 (бензин),20,Автомат,Полный привод,Слева,Черный металлик,Да,all,104171000,3.0,Land,-25068000.0,No,4,20834200.0
Cadillac escalade,2024,https://kolesa.kz/a/show/212579606?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=358,85000000,Алматы,30 апреля,3482,True,False,False,100000000.0,85 000 000 ₸,2024 - н.в. 5 поколение рестайлинг,Внедорожник,6.2 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,85000000,6.2,Cadillac,15000000.0,Yes,2,28333333.333333332
Porsche panamera gts,2023,https://kolesa.kz/a/show/216264527?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=359,129000000,Алматы,30 апреля,1141,True,False,False,79103000.0,129 000 000 ₸,2023 - н.в. 972,Лифтбек,4 (бензин),0,Робот,Полный привод,Слева,Не указан,Да,all,129000000,4.0,Porsche,-49897000.0,No,3,32250000.0
Toyota land cruiser prestige,2021,https://kolesa.kz/a/show/213527208?search_id=ad7836ac19a270cc2a9286f3ac23f625db7ab519&search_type=filter&advert_position=360,62120500,Алматы,30 апреля,3816,False,False,True,67236000.0,62 120 500 ₸,2021 - н.в. J300,Внедорожник,3.5 (бензин),1,Автомат,Полный привод,Слева,Не указан,Да,all,62120500,3.5,Toyota,5115500.0,Yes,5,10353416.666666666
Bmw 760,2022,https://kolesa.kz/a/show/214439242?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=361,77500000,Алматы,30 апреля,591,False,False,False,79103000.0,77 500 000 ₸,2022 - н.в. G70,Седан,4.4 (бензин),2100,Автомат,Полный привод,Слева,Серый металлик,Да,all,77500000,4.4,Bmw,1603000.0,No,4,15500000.0
Land rover defender s,2019,https://kolesa.kz/a/show/217207113?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=362,81724000,Шымкент,30 апреля,267,True,False,False,79103000.0,81 724 000 ₸,2019 - н.в. 2 поколение (L663),Внедорожник,3 (бензин),20,Автомат,Полный привод,Слева,Белый,Да,all,81724000,3.0,Land,-2621000.0,No,7,10215500.0
Bmw x5 xdrive 40i,2023,https://kolesa.kz/a/show/218614447?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=363,66000000,Костанай,30 апреля,57,False,False,True,65066000.0,66 000 000 ₸,2023 - н.в. G05 рестайлинг,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,66000000,3.0,Bmw,-934000.0,No,3,16500000.0
Mercedes-benz g 63 amg 4matic,2018,https://kolesa.kz/a/show/206837227?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=364,139000000,Астана,30 апреля,5137,True,False,False,79103000.0,139 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),0,Автомат,Полный привод,Слева,Не указан,Нет,all,139000000,4.0,Mercedes-benz,-59897000.0,No,8,15444444.444444444
Mercedes-benz gle 450 4matic,2019,https://kolesa.kz/a/show/190115852?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=365,70000000,Астана,30 апреля,2833,False,False,True,79103000.0,70 000 000 ₸,2019 - н.в. V167,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,70000000,3.0,Mercedes-benz,9103000.0,Yes,7,8750000.0
Toyota land cruiser premium,2021,https://kolesa.kz/a/show/200921622?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=366,75890000,Шымкент,30 апреля,4710,False,False,True,67236000.0,75 890 000 ₸,2021 - н.в. J300,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Белый металлик,Да,all,75890000,3.5,Toyota,-8654000.0,No,5,12648333.333333334
Dodge ram,2018,https://kolesa.kz/a/show/217945233?search_id=951d7ee020a36b05c95aeae2d8a5f31eaff9f8a6&search_type=filter&advert_position=367,63999000,Алматы,30 апреля,350,True,False,False,53224000.0,63 999 000 ₸,2018 - н.в. 5 поколение,Пикап,3 (бензин),7,Автомат,Полный привод,Слева,Зеленый,Да,all,63999000,3.0,Dodge,-10775000.0,No,8,7111000.0
